9559259,BGI,JFK,B6,872,9559259,B6,872,0,1345852800,1345920840,1345939200,1345920840,1345939200,1345852800,1345906440,1345924800,1345906440,1345924800,,4,,,BGI,JFK,BGI,NYC,BGI,NYC,BB,US,BB,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9542206,JFK,SYR,B6,658,9542206,B6,658,0,1346025600,1346083560,1346087760,1346083560,1346087760,1346025600,1346069160,1346073360,1346069160,1346073360,5,,,,JFK,SYR,NYC,SYR,NYC,SYR,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9501493,BTV,JFK,B6,51,9501493,B6,51,0,1346025600,1346081400,1346085900,1346081400,1346085900,1346025600,1346067000,1346071500,1346067000,1346071500,,5,,,BTV,JFK,BTV,NYC,BTV,NYC,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9542205,JFK,SYR,B6,658,9542205,B6,658,0,1345939200,1345997160,1346001360,1345997160,1346001360,1345939200,1345982760,1345986960,1345982760,1345986960,5,,,,JFK,SYR,NYC,SYR,NYC,SYR,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9542204,JFK,SYR,B6,658,9542204,B6,658,0,1345852800,1345910760,1345914960,1345910760,1345914960,1345852800,1345896360,1345900560,1345896360,1345900560,5,,,,JFK,SYR,NYC,SYR,NYC,SYR,US,US,US,US,SCH,SCH,D,D,J,E90,0,1,1,0,0
9501492,BTV,JFK,B6,51,9501492,B6,51,0,1345939200,1345995000,1345999500,1345995000,1345999500,1345939200,1345980600,1345985100,1345980600,1345985100,,5,,,BTV,JFK,BTV,NYC,BTV,NYC,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9494196,FLL,KIN,B6,1673,9494196,B6,1673,0,1346025600,1346065200,1346071380,1346065200,1346071380,1346025600,1346050800,1346053380,1346050800,1346053380,3,,,,FLL,KIN,FLL,KIN,FLL,KIN,US,JM,US,JM,SCH,SCH,I,I,J,320,1,1,2,0,0
9595170,EWR,GTP,B6,7915,9595170,B6,7915,0,1346025600,1346039700,1346050740,1346039700,1346050740,1345939200,1346025300,1346025540,1346025300,1346025540,A,,,,EWR,GTP,EWR,GTP,EWR,GTP,US,US,US,US,SCH,SCH,D,D,J,PAG,1,1,2,0,0
9550060,JFK,PSE,B6,739,9550060,B6,739,0,1346025600,1346039940,1346053860,1346039940,1346053860,1345939200,1346025540,1346039460,1346025540,1346039460,5,,,,JFK,PSE,NYC,PSE,NYC,PSE,US,PR,US,PR,SCH,SCH,D,D,J,320,1,1,2,0,0
9589591,FLL,NAS,B6,1789,9589591,B6,1789,0,1346025600,1346080800,1346084460,1346080800,1346084460,1346025600,1346066400,1346070060,1346066400,1346070060,3,C,,,FLL,NAS,FLL,NAS,FLL,NAS,US,BS,US,BS,SCH,SCH,D,I,J,E90,1,1,2,0,0
9753536,HPN,MCO,B6,587,9753536,B6,587,0,1345852800,1345917300,1345926960,1345917300,1345926960,1345852800,1345902900,1345912560,1345902900,1345912560,,,,,HPN,MCO,HPN,ORL,HPN,ORL,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9559261,BGI,JFK,B6,872,9559261,B6,872,0,1346025600,1346093640,1346112000,1346093640,1346112000,1346025600,1346079240,1346097600,1346079240,1346097600,,4,,,BGI,JFK,BGI,NYC,BGI,NYC,BB,US,BB,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9753537,HPN,MCO,B6,587,9753537,B6,587,0,1345939200,1346003700,1346013360,1346003700,1346013360,1345939200,1345989300,1345998960,1345989300,1345998960,,,,,HPN,MCO,HPN,ORL,HPN,ORL,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9559260,BGI,JFK,B6,872,9559260,B6,872,0,1345939200,1346007240,1346025600,1346007240,1346025600,1345939200,1345992840,1346011200,1345992840,1346011200,,4,,,BGI,JFK,BGI,NYC,BGI,NYC,BB,US,BB,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9580079,BOS,BWI,B6,1329,9580079,B6,1329,0,1345939200,1345984200,1345989540,1345984200,1345989540,1345939200,1345969800,1345975140,1345969800,1345975140,C,,,,BOS,BWI,BOS,BWI,BOS,BWI,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9753538,HPN,MCO,B6,587,9753538,B6,587,0,1346025600,1346090100,1346099760,1346090100,1346099760,1346025600,1346075700,1346085360,1346075700,1346085360,,,,,HPN,MCO,HPN,ORL,HPN,ORL,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9510693,JFK,SJC,B6,173,9510693,B6,173,0,1346025600,1346105700,1346128620,1346105700,1346128620,1346025600,1346091300,1346103420,1346091300,1346103420,5,A,,,JFK,SJC,NYC,SJC,NYC,SJC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9510692,JFK,SJC,B6,173,9510692,B6,173,0,1345939200,1346019300,1346042220,1346019300,1346042220,1345939200,1346004900,1346017020,1346004900,1346017020,5,A,,,JFK,SJC,NYC,SJC,NYC,SJC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9510691,JFK,SJC,B6,173,9510691,B6,173,0,1345852800,1345932900,1345955820,1345932900,1345955820,1345852800,1345918500,1345930620,1345918500,1345930620,5,A,,,JFK,SJC,NYC,SJC,NYC,SJC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9589590,FLL,NAS,B6,1789,9589590,B6,1789,0,1345939200,1345994400,1345998060,1345994400,1345998060,1345939200,1345980000,1345983660,1345980000,1345983660,3,C,,,FLL,NAS,FLL,NAS,FLL,NAS,US,BS,US,BS,SCH,SCH,D,I,J,E90,1,1,2,0,0
9560180,CUN,JFK,B6,886,9560180,B6,886,0,1345939200,1346001300,1346015220,1346001300,1346015220,1345939200,1345983300,1346000820,1345983300,1346000820,2,4,,,CUN,JFK,CUN,NYC,CUN,NYC,MX,US,MX,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9546671,JFK,SJU,B6,701,9546671,B6,701,0,1345939200,1345953540,1345967100,1345953540,1345967100,1345852800,1345939140,1345952700,1345939140,1345952700,5,A,,,JFK,SJU,NYC,SJU,NYC,SJU,US,PR,US,PR,SCH,SCH,D,D,J,320,1,1,2,0,0
9546672,JFK,SJU,B6,701,9546672,B6,701,0,1346025600,1346039940,1346053500,1346039940,1346053500,1345939200,1346025540,1346039100,1346025540,1346039100,5,A,,,JFK,SJU,NYC,SJU,NYC,SJU,US,PR,US,PR,SCH,SCH,D,D,J,320,1,1,2,0,0
9560181,CUN,JFK,B6,886,9560181,B6,886,0,1346025600,1346087700,1346101620,1346087700,1346101620,1346025600,1346069700,1346087220,1346069700,1346087220,2,4,,,CUN,JFK,CUN,NYC,CUN,NYC,MX,US,MX,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9595169,EWR,GTP,B6,7915,9595169,B6,7915,0,1345939200,1345953300,1345964340,1345953300,1345964340,1345852800,1345938900,1345939140,1345938900,1345939140,A,,,,EWR,GTP,EWR,GTP,EWR,GTP,US,US,US,US,SCH,SCH,D,D,J,PAG,1,1,2,0,0
9590636,SDQ,FLL,B6,1798,9590636,B6,1798,0,1345852800,1345925700,1345934220,1345925700,1345934220,1345852800,1345911300,1345919820,1345911300,1345919820,,4,,,SDQ,FLL,SDQ,FLL,SDQ,FLL,DO,US,DO,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9486754,MCO,JFK,B6,2112,9486754,B6,2112,0,1345852800,1345932000,1345941900,1345932000,1345941900,1345852800,1345917600,1345927500,1345917600,1345927500,,5,,,MCO,JFK,ORL,NYC,ORL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9590637,SDQ,FLL,B6,1798,9590637,B6,1798,0,1345939200,1346012100,1346020620,1346012100,1346020620,1345939200,1345997700,1346006220,1345997700,1346006220,,4,,,SDQ,FLL,SDQ,FLL,SDQ,FLL,DO,US,DO,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9486756,MCO,JFK,B6,2112,9486756,B6,2112,0,1346025600,1346104800,1346114700,1346104800,1346114700,1346025600,1346090400,1346100300,1346090400,1346100300,,5,,,MCO,JFK,ORL,NYC,ORL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9486755,MCO,JFK,B6,2112,9486755,B6,2112,0,1345939200,1346018400,1346028300,1346018400,1346028300,1345939200,1346004000,1346013900,1346004000,1346013900,,5,,,MCO,JFK,ORL,NYC,ORL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9497163,FLL,JFK,B6,14,9497163,B6,14,0,1345852800,1345931100,1345942320,1345931100,1345942320,1345852800,1345916700,1345927920,1345916700,1345927920,3,5,,,FLL,JFK,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9580080,BOS,BWI,B6,1329,9580080,B6,1329,0,1346025600,1346070600,1346075940,1346070600,1346075940,1346025600,1346056200,1346061540,1346056200,1346061540,C,,,,BOS,BWI,BOS,BWI,BOS,BWI,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9590638,SDQ,FLL,B6,1798,9590638,B6,1798,0,1346025600,1346098500,1346107020,1346098500,1346107020,1346025600,1346084100,1346092620,1346084100,1346092620,,4,,,SDQ,FLL,SDQ,FLL,SDQ,FLL,DO,US,DO,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9497165,FLL,JFK,B6,14,9497165,B6,14,0,1346025600,1346103900,1346115120,1346103900,1346115120,1346025600,1346089500,1346100720,1346089500,1346100720,3,5,,,FLL,JFK,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9497164,FLL,JFK,B6,14,9497164,B6,14,0,1345939200,1346017500,1346028720,1346017500,1346028720,1345939200,1346003100,1346014320,1346003100,1346014320,3,5,,,FLL,JFK,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9523480,LGA,FLL,B6,377,9523480,B6,377,0,1346025600,1346088540,1346099640,1346088540,1346099640,1346025600,1346074140,1346085240,1346074140,1346085240,B,3,,,LGA,FLL,NYC,FLL,NYC,FLL,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9572223,SRQ,BOS,B6,1188,9572223,B6,1188,0,1345852800,1345926600,1345937640,1345926600,1345937640,1345852800,1345912200,1345923240,1345912200,1345923240,M,C,,,SRQ,BOS,SRQ,BOS,SRQ,BOS,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9497927,BTV,JFK,B6,19,9497927,B6,19,0,1346025600,1346061600,1346066520,1346061600,1346066520,1346025600,1346047200,1346052120,1346047200,1346052120,,5,,,BTV,JFK,BTV,NYC,BTV,NYC,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9497926,BTV,JFK,B6,19,9497926,B6,19,0,1345939200,1345975200,1345980120,1345975200,1345980120,1345939200,1345960800,1345965720,1345960800,1345965720,,5,,,BTV,JFK,BTV,NYC,BTV,NYC,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
